"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 05 10:55:31 GMT 2022","Mon Dec 05 10:55:31 GMT 2022","95","tests","test_LandingPage","TestLanding","","","test_link_startup",""
"passed","Mon Dec 05 10:56:39 GMT 2022","Mon Dec 05 10:56:39 GMT 2022","126","tests","test_LandingPage","TestLanding","","","test_link_mail_to",""
"passed","Mon Dec 05 10:55:51 GMT 2022","Mon Dec 05 10:55:52 GMT 2022","230","tests","test_LandingPage","TestLanding","","","test_why_exlab_block",""
"passed","Mon Dec 05 10:55:44 GMT 2022","Mon Dec 05 10:55:44 GMT 2022","190","tests","test_LandingPage","TestLanding","","","test_logo_opportunity_block",""
"passed","Mon Dec 05 10:55:34 GMT 2022","Mon Dec 05 10:55:36 GMT 2022","1230","tests","test_LandingPage","TestLanding","","","test_what_test",""
"passed","Mon Dec 05 10:56:20 GMT 2022","Mon Dec 05 10:56:20 GMT 2022","220","tests","test_LandingPage","TestLanding","","","test_stay_tune_block",""
"passed","Mon Dec 05 10:55:22 GMT 2022","Mon Dec 05 10:55:22 GMT 2022","95","tests","test_LandingPage","TestLanding","","","test_logo_header",""
"passed","Mon Dec 05 10:56:08 GMT 2022","Mon Dec 05 10:56:09 GMT 2022","440","tests","test_LandingPage","TestLanding","","","test_startup_block",""
"passed","Mon Dec 05 10:55:47 GMT 2022","Mon Dec 05 10:55:47 GMT 2022","235","tests","test_LandingPage","TestLanding","","","test_opportunity_block",""
"passed","Mon Dec 05 10:56:35 GMT 2022","Mon Dec 05 10:56:37 GMT 2022","2346","tests","test_LandingPage","TestLanding","","","test_link_youtube",""
"passed","Mon Dec 05 10:56:28 GMT 2022","Mon Dec 05 10:56:28 GMT 2022","432","tests","test_LandingPage","TestLanding","","","test_link_instagram",""
"passed","Mon Dec 05 10:55:49 GMT 2022","Mon Dec 05 10:55:49 GMT 2022","252","tests","test_LandingPage","TestLanding","","","test_o_nas_block",""
"passed","Mon Dec 05 10:55:24 GMT 2022","Mon Dec 05 10:55:24 GMT 2022","98","tests","test_LandingPage","TestLanding","","","test_link_o_nas",""
"passed","Mon Dec 05 10:56:25 GMT 2022","Mon Dec 05 10:56:26 GMT 2022","999","tests","test_LandingPage","TestLanding","","","test_link_linkedin",""
"passed","Mon Dec 05 10:56:01 GMT 2022","Mon Dec 05 10:56:02 GMT 2022","904","tests","test_LandingPage","TestLanding","","","test_project_block_logo_and_text",""
"passed","Mon Dec 05 10:55:38 GMT 2022","Mon Dec 05 10:55:40 GMT 2022","2217","tests","test_LandingPage","TestLanding","","","test_join_button",""
"passed","Mon Dec 05 10:56:04 GMT 2022","Mon Dec 05 10:56:06 GMT 2022","1900","tests","test_LandingPage","TestLanding","","","test_mentors_cards",""
"passed","Mon Dec 05 10:56:22 GMT 2022","Mon Dec 05 10:56:23 GMT 2022","238","tests","test_LandingPage","TestLanding","","","test_logo_footer",""
"passed","Mon Dec 05 10:55:20 GMT 2022","Mon Dec 05 10:55:20 GMT 2022","204","tests","test_LandingPage","TestLanding","","","test_smoke",""
"passed","Mon Dec 05 10:55:58 GMT 2022","Mon Dec 05 10:55:58 GMT 2022","120","tests","test_LandingPage","TestLanding","","","test_project_block_header",""
"passed","Mon Dec 05 10:55:42 GMT 2022","Mon Dec 05 10:55:42 GMT 2022","174","tests","test_LandingPage","TestLanding","","","test_link_position",""
"passed","Mon Dec 05 10:56:13 GMT 2022","Mon Dec 05 10:56:18 GMT 2022","4867","tests","test_LandingPage","TestLanding","","","test_button_boosty",""
"passed","Mon Dec 05 10:55:54 GMT 2022","Mon Dec 05 10:55:56 GMT 2022","2114","tests","test_LandingPage","TestLanding","","","test_why_exlab_button_join",""
"passed","Mon Dec 05 10:55:27 GMT 2022","Mon Dec 05 10:55:27 GMT 2022","112","tests","test_LandingPage","TestLanding","","","test_link_project",""
"passed","Mon Dec 05 10:55:33 GMT 2022","Mon Dec 05 10:55:33 GMT 2022","271","tests","test_LandingPage","TestLanding","","","test_theme_color_button",""
"passed","Mon Dec 05 10:56:31 GMT 2022","Mon Dec 05 10:56:33 GMT 2022","2129","tests","test_LandingPage","TestLanding","","","test_link_telegram",""
"passed","Mon Dec 05 10:55:29 GMT 2022","Mon Dec 05 10:55:29 GMT 2022","98","tests","test_LandingPage","TestLanding","","","test_link_mentors",""
"passed","Mon Dec 05 10:56:11 GMT 2022","Mon Dec 05 10:56:11 GMT 2022","261","tests","test_LandingPage","TestLanding","","","test_help_project_block",""
